Unity time	tracker time	eye ray x	eye ray y	 eye ray z	eye screen x	eye screen z	status 	 objX 	objY 	Target Size	Button	Spawn Angle	Kill Angle	Eye Moved
190.17	0	0.7084897	0.01895395	0.7054665	533.1494	397.6147	2	532.81	599.5212	1	0	24.92873	22.1126	False
190.18	0	0.7084897	0.01895395	0.7054665	533.1494	397.6147	2	532.81	599.5212	1	0	24.92873	22.1126	False
190.19	0	0.7082031	0.01814107	0.7057757	532.8835	397.2542	2	532.8318	599.514	1	0	24.92873	22.1126	False
190.2	0	0.7081785	0.01728669	0.7058217	532.8553	396.881	2	532.8037	599.5041	1	0	24.92873	22.1126	False
190.21	0	0.7082115	0.01729853	0.7057884	532.8553	396.881	2	532.7241	599.4959	1	0	24.92873	22.1126	False
190.22	0	0.7080007	0.01806242	0.7059807	532.6354	397.2018	2	532.7241	599.4959	1	0	24.92873	22.1126	False
190.23	0	0.7080207	0.01811313	0.7059594	532.6356	397.2018	2	532.6458	599.4673	1	0	24.92873	22.1126	False
190.24	0	0.7076395	0.01814789	0.7063406	532.2367	397.1636	2	532.5505	599.4124	1	0	24.92873	22.1126	False
190.25	0	0.7012713	0.01730745	0.7126843	526.0157	396.5842	2	532.4799	599.3436	1	0	24.92873	22.1126	False
190.26	0	0.7012713	0.01730745	0.7126843	526.0157	396.5842	2	532.4799	599.3436	1	0	24.92873	22.1126	False
190.27	0	0.693723	0.01651065	0.7200527	518.7047	395.9809	2	532.4074	599.2579	1	0	24.92873	22.1126	False
190.28	0	0.6937923	0.01668202	0.7199818	518.7046	395.9809	2	532.2849	599.1644	1	0	24.92873	22.1126	False
190.29	0	0.6906255	0.01660122	0.723022	515.6063	395.8116	2	532.194	599.0972	1	0	24.92873	22.1126	False
190.3	0	0.6906255	0.01660122	0.723022	515.6063	395.8116	2	532.194	599.0972	1	0	24.92873	22.1126	False
190.31	0	0.6885941	0.0154137	0.7249832	513.617	395.2269	2	532.1085	599.0646	1	0	24.92873	22.1126	False
190.32	0	0.688009	0.01460489	0.7255552	513.0182	394.8395	2	532.0478	599.0297	1	0	24.92873	22.1126	False
190.33	0	0.6877549	0.01647386	0.725756	512.681	395.6204	2	531.9858	599.0167	1	0	24.92873	22.1126	False
190.34	0	0.6877549	0.01647386	0.725756	512.681	395.6204	2	531.9858	599.0167	1	0	24.92873	22.1126	False
190.35	0	0.6873413	0.01478537	0.7261841	512.2822	394.8987	2	531.9421	599.0283	1	0	24.92873	22.1126	False
190.36	0	0.6877771	0.01483358	0.7257704	512.6571	394.9519	2	531.8855	599.0555	1	0	24.92873	22.1126	False
190.37	0	0.6874759	0.01359382	0.7260799	512.3618	394.4752	2	531.8412	599.131	1	0	24.92873	22.1126	False
190.38	0	0.6874759	0.01359382	0.7260799	512.3618	394.4752	2	531.8412	599.131	1	0	24.92873	22.1126	False
190.39	0	0.6874653	0.01302953	0.7261003	512.3577	394.3066	2	531.8041	599.2231	1	0	24.92873	22.1126	False
190.4	0	0.6874776	0.01289023	0.7260911	512.3577	394.3066	2	531.7688	599.2982	1	0	24.92873	22.1126	False
190.41	0	0.6874769	0.01345653	0.7260816	512.2994	394.6026	2	531.7141	599.3667	1	0	24.92873	22.1126	False
190.42	0	0.6874769	0.01345653	0.7260816	512.2994	394.6026	2	531.7141	599.3667	1	0	24.92873	22.1126	False
190.43	0	0.6874769	0.01345653	0.7260816	512.2994	394.6026	2	531.7141	599.3667	1	0	24.92873	22.1126	False
190.44	0	0.6881089	0.01538486	0.7254443	512.862	395.4548	2	531.7197	599.3831	1	0	24.92873	22.1126	False
190.45	0	0.6885814	0.01717169	0.7249557	513.2416	396.256	2	531.7106	599.4152	1	0	24.92873	22.1126	False
190.46	0	0.6885814	0.01717169	0.7249557	513.2416	396.256	2	531.7106	599.4152	1	0	24.92873	22.1126	False
190.47	0	0.689154	0.01791524	0.7243935	513.7637	396.6232	2	531.7328	599.4582	1	0	24.92873	22.1126	False
190.48	0	0.6888733	0.01778073	0.7246637	513.491	396.6165	2	531.7939	599.5286	1	0	24.92873	22.1126	False
190.49	0	0.6888482	0.01758661	0.7246923	513.4911	396.6165	2	531.8998	599.631	1	0	24.92873	22.1126	False
190.5	0	0.6888482	0.01758661	0.7246923	513.4911	396.6165	2	531.8998	599.631	1	0	24.92873	22.1126	False
190.51	0	0.6888787	0.01745398	0.7246665	513.5506	396.6075	2	531.9802	599.6885	1	0	24.92873	22.1126	False
190.52	0	0.6884537	0.01676066	0.7250866	513.2073	396.3834	2	532.1063	599.7903	1	0	24.92873	22.1126	False
190.53	0	0.6886954	0.01636992	0.7248659	513.4725	396.2829	2	532.1851	599.8647	1	0	24.92873	22.1126	False
190.54	0	0.6886954	0.01636992	0.7248659	513.4725	396.2829	2	532.1851	599.8647	1	0	24.92873	22.1126	False
190.55	0	0.6894729	0.01713213	0.7241088	514.2419	396.6757	2	532.267	599.9241	1	0	24.92873	22.1126	False
190.56	0	0.6894505	0.01701804	0.7241328	514.242	396.6757	2	532.3138	599.9855	1	0	24.92873	22.1126	False
190.57	0	0.6895582	0.01696776	0.7240314	514.3598	396.7034	2	532.3561	600.0432	1	0	24.92873	22.1126	False
190.58	0	0.6895582	0.01696776	0.7240314	514.3598	396.7034	2	532.3561	600.0432	1	0	24.92873	22.1126	False
190.59	0	0.6892814	0.01703939	0.7242933	514.1269	396.7506	2	532.3873	600.0732	1	0	24.92873	22.1126	False
190.6	0	0.6899123	0.01794461	0.7236705	514.734	397.1613	2	532.413	600.084	1	0	24.92873	22.1126	False
190.61	0	0.689648	0.01816162	0.723917	514.4927	397.258	2	532.4195	600.0979	1	0	24.92873	22.1126	False
190.62	0	0.689648	0.01816162	0.723917	514.4927	397.258	2	532.4195	600.0979	1	0	24.92873	22.1126	False
190.63	0	0.6900775	0.01812964	0.7235083	514.9285	397.2483	2	532.4301	600.09	1	0	24.92873	22.1126	False
190.64	0	0.6899136	0.01828831	0.7236606	514.7141	397.2932	2	532.351	600.0667	1	0	24.92873	22.1126	False
190.65	0	0.6899136	0.01828831	0.7236606	514.7141	397.2932	2	532.351	600.0667	1	0	24.92873	22.1126	False
190.66	0	0.6899136	0.01828831	0.7236606	514.7141	397.2932	2	532.351	600.0667	1	0	24.92873	22.1126	False
190.67	0	0.6899766	0.01831799	0.7235999	514.7141	397.2932	2	532.2775	600.0486	1	0	24.92873	22.1126	False
190.68	0	0.6908931	0.01979798	0.7226859	515.4685	397.9497	2	532.166	600.0502	1	0	24.92873	22.1126	False
190.69	0	0.6903486	0.02006914	0.7231985	514.8333	398.0974	2	532.0707	600.106	1	0	24.92873	22.1126	False
190.7	0	0.6903486	0.02006914	0.7231985	514.8333	398.0974	2	532.0707	600.106	1	0	24.92873	22.1126	False
190.71	0	0.6908162	0.01984521	0.7227581	515.1663	398.0449	2	531.9595	600.1443	1	0	24.92873	22.1126	False
190.72	0	0.6908784	0.01970936	0.7227023	515.1663	398.0449	2	531.9301	600.2139	1	0	24.92873	22.1126	False
190.73	0	0.6907784	0.02059405	0.7227731	515.0314	398.4654	2	531.9302	600.27	1	0	24.92873	22.1126	False
190.74	0	0.6907784	0.02059405	0.7227731	515.0314	398.4654	2	531.9302	600.27	1	0	24.92873	22.1126	False
190.75	0	0.6905869	0.02023978	0.7229662	514.8279	398.3769	2	531.9016	600.355	1	0	24.92873	22.1126	False
190.76	0	0.6902587	0.0188146	0.723318	514.449	398.0097	2	531.7271	600.6713	1	0	24.92873	22.1126	False
190.77	0	0.6902587	0.0188146	0.723318	514.449	398.0097	2	531.7271	600.6713	1	0	24.92873	22.1126	False
190.78	0	0.6902587	0.0188146	0.723318	514.449	398.0097	2	531.7271	600.6713	1	0	24.92873	22.1126	False
190.79	0	0.6897567	0.01845621	0.723806	513.8891	398.0449	2	531.6091	600.9248	1	0	24.92873	22.1126	False
190.8	0	0.6897925	0.01830065	0.7237759	513.8891	398.0449	2	531.5822	601.0072	1	0	24.92873	22.1126	False
190.81	0	0.7084551	0.01119793	0.7056671	532.0571	395.5724	2	531.5277	601.1104	1	0	24.92873	22.1126	False
190.82	0	0.7084551	0.01119793	0.7056671	532.0571	395.5724	2	531.5277	601.1104	1	0	24.92873	22.1126	False
190.83	0	0.7196075	0.005978595	0.6943552	543.1628	393.7168	2	531.4941	601.212	1	0	24.92873	22.1126	False
190.84	0	0.7253839	0.002754746	0.6883391	548.9597	392.5858	2	531.4286	601.3294	1	0	24.92873	22.1126	False
190.85	0	0.7285498	0.001885716	0.6849903	552.139	392.3625	2	531.3828	601.4097	1	0	24.92873	22.1126	False
190.86	0	0.7285498	0.001885716	0.6849903	552.139	392.3625	2	531.3828	601.4097	1	0	24.92873	22.1126	False
190.87	0	0.7285822	0.001802734	0.6849561	552.139	392.3625	2	531.3388	601.4526	1	0	24.92873	22.1126	False
190.88	0	0.7297587	-0.0003220979	0.6837048	553.4134	391.5021	2	531.335	601.4713	1	0	24.92873	22.1126	False
190.89	0	0.7294385	-0.001911398	0.6840438	553.2148	390.8089	2	531.38	601.462	1	0	24.92873	22.1126	False
190.9	0	0.7294385	-0.001911398	0.6840438	553.2148	390.8089	2	531.38	601.462	1	0	24.92873	22.1126	False
190.91	0	0.7296836	-0.002724684	0.6837795	553.6053	390.4041	2	531.4357	601.3787	1	0	24.92873	22.1126	False
190.92	0	0.7302189	-0.002577064	0.6832085	554.2358	390.4236	2	531.4814	601.3037	1	0	24.92873	22.1126	False
190.93	0	0.73013	-0.002476014	0.6833038	554.2357	390.4236	2	531.5464	601.2513	1	0	24.92873	22.1126	False
190.94	0	0.73013	-0.002476014	0.6833038	554.2357	390.4236	2	531.5464	601.2513	1	0	24.92873	22.1126	False
190.95	0	0.729206	-0.002633313	0.6842892	553.3792	390.3105	2	531.5883	601.223	1	0	24.92873	22.1126	False
190.96	0	0.7294732	-0.003486308	0.6840005	553.6876	389.9455	2	531.585	601.2121	1	0	24.92873	22.1126	False
190.97	0	0.7292819	-0.002712575	0.684208	553.4545	390.2745	2	531.5688	601.2168	1	0	24.92873	22.1126	False
190.98	0	0.7292819	-0.002712575	0.684208	553.4545	390.2745	2	531.5688	601.2168	1	0	24.92873	22.1126	False
190.99	0	0.7292538	-0.003374827	0.684235	553.386	389.9912	2	531.5359	601.2181	1	0	24.92873	22.1126	False
191	0	0.7293534	-0.003400774	0.6841286	553.3861	389.9912	2	531.4792	601.2305	1	0	24.92873	22.1126	False
191.01	0	0.7289351	-0.003846964	0.684572	552.6461	389.6832	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.02	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.03	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.04	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.05	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.06	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.07	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.08	0	0.7287409	-0.003583658	0.6847802	552.4405	389.7904	2	531.0825	601.0898	1	0	24.92873	22.1126	False
191.09	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.1	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.11	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.12	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.13	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.14	0	0.727846	-0.003847051	0.6857299	551.3236	389.609	2	530.8659	601.0314	1	0	24.92873	22.1126	False
191.15	0	0.7276742	-0.003455288	0.6859142	551.077	389.6877	2	530.7566	600.9224	1	0	24.92873	22.1126	False
191.16	0	0.7276742	-0.003455288	0.6859142	551.077	389.6877	2	530.7566	600.9224	1	0	24.92873	22.1126	False
191.17	0	0.7276742	-0.003455288	0.6859142	551.077	389.6877	2	530.7566	600.9224	1	0	24.92873	22.1126	False
191.18	0	0.7276742	-0.003455288	0.6859142	551.077	389.6877	2	530.7566	600.9224	1	0	24.92873	22.1126	False
191.19	0	0.7274507	-0.003560693	0.6861507	550.8509	389.6202	2	530.7003	600.8988	1	0	24.92873	22.1126	False
191.2	0	0.7274719	-0.003523435	0.6861284	550.8508	389.6202	2	530.6306	600.8752	1	0	24.92873	22.1126	False
191.21	0	0.7273992	-0.003713582	0.6862044	550.748	389.5243	2	530.5462	600.8561	1	0	24.92873	22.1126	False
191.22	0	0.7273992	-0.003713582	0.6862044	550.748	389.5243	2	530.5462	600.8561	1	0	24.92873	22.1126	False
191.23	0	0.7271847	-0.002040577	0.6864387	550.4465	390.231	2	530.4813	600.8523	1	0	24.92873	22.1126	False
191.24	0	0.7272679	-0.002600089	0.6863487	550.4945	389.9567	2	530.4054	600.803	1	0	24.92873	22.1126	False
191.25	0	0.7273631	-0.002320243	0.6862489	550.5356	390.0407	2	530.3508	600.7543	1	0	24.92873	22.1126	False
191.26	0	0.7273631	-0.002320243	0.6862489	550.5356	390.0407	2	530.3508	600.7543	1	0	24.92873	22.1126	False
191.27	0	0.7274156	-0.002227077	0.6861935	550.5356	390.0407	2	530.3055	600.7021	1	0	24.92873	22.1126	False
191.28	0	0.72723	-0.003297182	0.6863859	550.3301	389.5475	2	530.2666	600.6628	1	0	24.92873	22.1126	False
191.29	0	0.7272189	-0.003397284	0.6863972	550.3095	389.4778	2	530.2898	600.631	1	0	24.92873	22.1126	False
191.3	0	0.7272189	-0.003397284	0.6863972	550.3095	389.4778	2	530.2898	600.631	1	0	24.92873	22.1126	False
191.31	0	0.727213	-0.003415498	0.6864034	550.3095	389.4778	2	530.3442	600.6436	1	0	24.92873	22.1126	False
191.32	0	0.7268035	-0.002935222	0.6868392	549.9189	389.6839	2	530.424	600.6614	1	0	24.92873	22.1126	False
191.33	0	0.7267218	-0.004250287	0.6869188	549.9258	389.1368	2	530.5295	600.6853	1	0	24.92873	22.1126	False
191.34	0	0.7267218	-0.004250287	0.6869188	549.9258	389.1368	2	530.5295	600.6853	1	0	24.92873	22.1126	False
191.35	0	0.726966	-0.002561293	0.6866688	550.1793	389.8923	2	530.6481	600.7244	1	0	24.92873	22.1126	False
191.36	0	0.7269093	-0.002702433	0.6867282	550.1793	389.8923	2	530.7604	600.8057	1	0	24.92873	22.1126	False
191.37	0	0.7175053	0.0005179969	0.6965528	540.655	391.0674	2	530.823	600.8708	1	0	24.92873	22.1126	False
191.38	0	0.7175053	0.0005179969	0.6965528	540.655	391.0674	2	530.823	600.8708	1	0	24.92873	22.1126	False
191.39	0	0.7175006	0.0003567106	0.6965578	540.655	391.0674	2	530.8945	600.9598	1	0	24.92873	22.1126	False
191.4	0	0.7160252	0.003887412	0.6980637	539.0558	392.5896	2	530.9117	601.0298	1	0	24.92873	22.1126	False
191.41	0	0.7147218	0.004789852	0.6993924	537.7326	392.9741	2	530.9536	601.0731	1	0	24.92873	22.1126	False
191.42	0	0.7147218	0.004789852	0.6993924	537.7326	392.9741	2	530.9536	601.0731	1	0	24.92873	22.1126	False
191.43	0	0.7140754	0.006535612	0.7000382	537.0071	393.731	2	530.9637	601.1104	1	0	24.92873	22.1126	False
191.44	0	0.71408	0.006451034	0.7000344	537.0071	393.731	2	530.9791	601.1562	1	0	24.92873	22.1126	False
191.45	0	0.7134112	0.007484147	0.7007057	536.3252	394.2002	2	530.9929	601.2138	1	0	24.92873	22.1126	False
191.46	0	0.7134112	0.007484147	0.7007057	536.3252	394.2002	2	530.9929	601.2138	1	0	24.92873	22.1126	False
191.47	0	0.7131886	0.007345956	0.7009337	536.1224	394.1762	2	530.98	601.2648	1	0	24.92873	22.1126	False
191.48	0	0.7125347	0.006903702	0.7016028	535.514	394.0128	1	528.9335	390.9115	1	0	24.92873	22.1126	False
191.49	0	0.7124017	0.007346846	0.7017335	535.5264	394.3224	1	529.0885	391.0355	1	0	24.92873	22.1126	False
191.5	0	0.7124017	0.007346846	0.7017335	535.5264	394.3224	1	529.0885	391.0355	1	0	24.92873	22.1126	False
191.51	0	0.7124017	0.007346846	0.7017335	535.5264	394.3224	1	529.0885	391.0355	1	0	24.92873	22.1126	False
191.52	0	0.7124017	0.007346846	0.7017335	535.5264	394.3224	1	529.0885	391.0355	1	0	24.92873	22.1126	False
191.53	0	0.712344	0.009771263	0.7017624	535.4331	395.3956	1	529.1075	391.0758	1	0	24.92873	22.1126	False
191.54	0	0.712344	0.009771263	0.7017624	535.4331	395.3956	1	529.1075	391.0758	1	0	24.92873	22.1126	False
191.55	0	0.7123843	0.00854811	0.7017375	535.4475	394.9219	1	529.0541	391.1237	1	0	24.92873	22.1126	False
191.56	0	0.7118003	0.007155634	0.7023454	534.7924	394.3516	1	528.9428	391.1632	1	0	24.92873	22.1126	False
191.57	0	0.7116436	0.006229114	0.702513	534.5574	393.9926	1	528.8397	391.2041	1	0	24.92873	22.1126	False
191.58	0	0.7116436	0.006229114	0.702513	534.5574	393.9926	1	528.8397	391.2041	1	0	24.92873	22.1126	False
191.59	0	0.7117741	0.004968495	0.7023908	534.6	393.5152	1	528.7212	391.2624	1	0	24.92873	22.1126	False
191.6	0	0.7116533	0.006888465	0.7024971	534.3642	394.3396	1	528.6505	391.2716	1	0	24.92873	22.1126	False
191.61	0	0.7111529	0.006343873	0.7030088	533.8681	394.1065	1	528.6348	391.284	1	0	24.92873	22.1126	False
191.62	0	0.7111529	0.006343873	0.7030088	533.8681	394.1065	1	528.6348	391.284	1	0	24.92873	22.1126	False
191.63	0	0.711156	0.00634235	0.7030056	533.8682	394.1065	1	528.6315	391.285	1	0	24.92873	22.1126	False
191.64	0	0.71184	0.008126684	0.7022947	534.5273	394.8942	1	528.6571	391.2938	1	0	24.92873	22.1126	False
191.65	0	0.7119383	0.007468378	0.7022023	534.687	394.6169	1	528.7051	391.2946	1	0	24.92873	22.1126	False
191.66	0	0.7119383	0.007468378	0.7022023	534.687	394.6169	1	528.7051	391.2946	1	0	24.92873	22.1126	False
191.67	0	0.7125067	0.008420663	0.7016148	535.2872	395.0651	1	528.7659	391.3216	1	0	24.92873	22.1126	False
191.68	0	0.7123523	0.009586513	0.7017566	535.1893	395.5777	1	528.8464	391.3406	1	0	24.92873	22.1126	False
191.69	0	0.7127195	0.009947638	0.7013786	535.6236	395.7523	1	528.9256	391.3518	1	0	24.92873	22.1126	False
191.7	0	0.7127195	0.009947638	0.7013786	535.6236	395.7523	1	528.9256	391.3518	1	0	24.92873	22.1126	False
191.71	0	0.712464	0.009693331	0.7016417	535.4592	395.6294	1	529.0081	391.3442	1	0	24.92873	22.1126	False
191.72	0	0.7120821	0.009218993	0.7020356	535.1261	395.4323	1	529.0421	391.3594	1	0	24.92873	22.1126	False
191.73	0	0.7120744	0.009232006	0.7020434	535.1262	395.4323	1	529.05	391.3542	1	0	24.92873	22.1126	False
191.74	0	0.7120744	0.009232006	0.7020434	535.1262	395.4323	1	529.05	391.3542	1	0	24.92873	22.1126	False
191.75	0	0.7125814	0.01037583	0.7015127	535.6476	395.9187	1	529.0946	391.3395	1	0	24.92873	22.1126	False
191.76	0	0.7126582	0.0102272	0.7014369	535.8209	395.8168	1	529.1891	391.299	1	0	24.92873	22.1126	False
191.77	0	0.7124954	0.01041595	0.7015995	535.8209	395.8168	1	529.3541	391.2225	1	0	24.92873	22.1126	False
191.78	0	0.7123395	0.009640361	0.7017688	535.6832	395.4818	1	529.3541	391.2225	1	0	24.92873	22.1126	False
191.79	0	0.711217	0.01040405	0.7028956	534.7096	395.6519	1	529.5057	391.0947	1	0	24.92873	22.1126	False
191.8	0	0.7112244	0.009542219	0.7029003	534.8918	395.1445	1	529.6631	390.9545	1	0	24.92873	22.1126	False
191.81	0	0.7110955	0.009918418	0.7030255	534.8918	395.1445	1	529.7986	390.7969	1	0	24.92873	22.1126	False
191.82	0	0.7110955	0.009918418	0.7030255	534.8918	395.1445	1	529.7986	390.7969	1	0	24.92873	22.1126	False
191.83	0	0.7109833	0.01018877	0.7031351	534.8917	395.1445	1	529.9156	390.6838	1	0	24.92873	22.1126	False
191.84	0	0.7104536	0.0105719	0.7036646	534.4999	395.11	1	530.0545	390.4987	1	0	24.92873	22.1126	False
191.85	0	0.7104536	0.0105719	0.7036646	534.4999	395.11	1	530.0545	390.4987	1	0	24.92873	22.1126	False
191.86	0	0.7104536	0.0105719	0.7036646	534.4999	395.11	1	530.0545	390.4987	1	0	24.92873	22.1126	False
191.87	0	0.7105857	0.01205673	0.7035074	534.6068	395.7134	1	530.0612	390.4648	1	0	24.92873	22.1126	False
191.88	0	0.7108679	0.01168423	0.7032285	534.9021	395.5125	1	530.0702	390.416	1	0	24.92873	22.1126	False
191.89	0	0.7100894	0.01096567	0.7040261	534.0874	395.1048	1	530.0079	390.3346	1	0	24.92873	22.1126	False
191.9	0	0.7100894	0.01096567	0.7040261	534.0874	395.1048	1	530.0079	390.3346	1	0	24.92873	22.1126	False
191.91	0	0.7100894	0.01096567	0.7040261	534.0874	395.1048	1	530.0079	390.3346	1	0	24.92873	22.1126	False
191.92	0	0.7095721	0.01019496	0.7045591	533.5071	394.76	1	529.9208	390.3317	1	0	24.92873	22.1126	False
191.93	0	0.7096672	0.01020549	0.7044631	533.507	394.76	1	529.8276	390.3246	1	0	24.92873	22.1126	False
191.94	0	0.7096672	0.01020549	0.7044631	533.507	394.76	1	529.8276	390.3246	1	0	24.92873	22.1126	False
191.95	0	0.7098975	0.0125299	0.7041936	533.5516	395.7673	1	529.6926	390.3339	1	0	24.92873	22.1126	False
191.96	0	0.7072401	0.002382955	0.7069694	531.0718	391.3657	1	529.5895	390.3282	1	0	24.92873	22.1126	False
191.97	0	0.7073042	0.002455609	0.7069049	531.0718	391.3657	1	529.5283	390.2955	1	0	24.92873	22.1126	False
191.98	0	0.7073042	0.002455609	0.7069049	531.0718	391.3657	1	529.5283	390.2955	1	0	24.92873	22.1126	False
191.99	0	0.7080113	-0.01120889	0.7061121	532.0264	385.436	1	529.3596	390.1726	1	0	24.92873	22.1126	False
192	0	0.7080113	-0.01120889	0.7061121	532.0264	385.436	1	529.3596	390.1726	1	0	24.92873	22.1126	False
192.01	0	0.6799072	-0.1168301	0.7239316	512.261	339.5074	1	529.1621	390.1019	1	0	24.92873	22.1126	False
192.02	0	0.6799072	-0.1168301	0.7239316	512.261	339.5074	1	529.1621	390.1019	1	0	24.92873	22.1126	False
192.03	0	0.6799072	-0.1168301	0.7239316	512.261	339.5074	1	529.1621	390.1019	1	0	24.92873	22.1126	False
192.04	0	0.6800473	-0.1163326	0.7238801	512.261	339.5074	1	529.0186	389.8932	1	0	24.92873	22.1126	False
192.05	0	0.6800473	-0.1163326	0.7238801	512.261	339.5074	1	529.0186	389.8932	1	0	24.92873	22.1126	False
192.06	0	0.6800473	-0.1163326	0.7238801	512.261	339.5074	1	529.0186	389.8932	1	0	24.92873	22.1126	False
192.07	0	0.6800473	-0.1163326	0.7238801	512.261	339.5074	1	529.0186	389.8932	1	0	24.92873	22.1126	False
192.08	0	0.6875094	-0.095749	0.7198353	517.3329	348.2956	1	528.9457	389.6407	1	0	24.92873	22.1126	False
192.09	0	0.6875094	-0.095749	0.7198353	517.3329	348.2956	1	528.9457	389.6407	1	0	24.92873	22.1126	False
192.1	0	0.6875094	-0.095749	0.7198353	517.3329	348.2956	1	528.9457	389.6407	1	0	24.92873	22.1126	False
192.11	0	0.6875094	-0.095749	0.7198353	517.3329	348.2956	1	528.9457	389.6407	1	0	24.92873	22.1126	False
192.12	0	0.687538	-0.09553368	0.7198367	517.3329	348.2956	1	528.9272	389.549	1	0	24.92873	22.1126	False
192.13	0	0.6928067	-0.06812118	0.7178987	520.0299	360.1169	1	528.8739	389.4987	1	0	24.92873	22.1126	False
192.14	0	0.6928067	-0.06812118	0.7178987	520.0299	360.1169	1	528.8739	389.4987	1	0	24.92873	22.1126	False
192.15	0	0.6928703	-0.06802166	0.7178465	520.0298	360.1169	1	528.8161	389.4548	1	0	24.92873	22.1126	False
192.16	0	0.6969587	-0.05374812	0.7150942	522.9228	366.3059	1	528.778	389.4466	1	0	24.92873	22.1126	False
192.17	0	0.6995072	-0.04514629	0.7131981	524.7858	370.069	1	528.7228	389.4765	1	0	24.92873	22.1126	False
192.18	0	0.6995072	-0.04514629	0.7131981	524.7858	370.069	1	528.7228	389.4765	1	0	24.92873	22.1126	False
192.19	0	0.6995302	-0.04526931	0.7131677	524.7859	370.069	1	528.7006	389.5279	1	0	24.92873	22.1126	False
192.2	0	0.7008549	-0.04010788	0.7121754	525.7478	372.3691	1	528.686	389.5943	1	0	24.92873	22.1126	False
192.21	0	0.7008997	-0.03647915	0.7123263	525.582	373.9669	1	528.6855	389.6446	1	0	24.92873	22.1126	False
192.22	0	0.7008997	-0.03647915	0.7123263	525.582	373.9669	1	528.6855	389.6446	1	0	24.92873	22.1126	False
192.23	0	0.7006935	-0.03379817	0.7126613	525.2943	375.1511	1	528.7477	389.6914	1	0	24.92873	22.1126	False
192.24	0	0.7006468	-0.03386512	0.7127041	525.2942	375.1511	1	528.7936	389.721	1	0	24.92873	22.1126	False
192.25	0	0.7006477	-0.02981202	0.7128844	525.1525	376.9063	1	528.8624	389.7493	1	0	24.92873	22.1126	False
192.26	0	0.7006477	-0.02981202	0.7128844	525.1525	376.9063	1	528.8624	389.7493	1	0	24.92873	22.1126	False
192.27	0	0.7005009	-0.02664795	0.7131538	524.9495	378.2734	1	528.9595	389.7719	1	0	24.92873	22.1126	False
192.28	0	0.7004499	-0.02667672	0.7132028	524.9495	378.2734	1	529.0106	389.7851	1	0	24.92873	22.1126	False
192.29	0	0.7009264	-0.02141652	0.7129121	525.2291	380.5112	1	529.0681	389.7703	1	0	24.92873	22.1126	False
192.3	0	0.7009264	-0.02141652	0.7129121	525.2291	380.5112	1	529.0681	389.7703	1	0	24.92873	22.1126	False
192.31	0	0.7019116	-0.01682199	0.7120654	526.115	382.4883	1	529.1902	389.7657	1	0	24.92873	22.1126	False
192.32	0	0.7018257	-0.01681868	0.7121501	526.1151	382.4883	1	529.2753	389.7663	1	0	24.92873	22.1126	False
192.33	0	0.7016305	-0.01318857	0.712419	525.9055	384.0202	1	529.3975	389.7566	1	0	24.92873	22.1126	False
192.34	0	0.7016305	-0.01318857	0.712419	525.9055	384.0202	1	529.3975	389.7566	1	0	24.92873	22.1126	False
192.35	0	0.7024029	-0.008506076	0.7117288	526.6304	386.0221	1	529.5403	389.7442	1	0	24.92873	22.1126	False
192.36	0	0.7033029	-0.004995243	0.7108729	527.4609	387.527	1	529.6107	389.7308	1	0	24.92873	22.1126	False
192.37	0	0.7039049	-0.0006512678	0.7102939	527.9974	389.3691	1	529.6926	389.7065	1	0	24.92873	22.1126	False
192.38	0	0.7039049	-0.0006512678	0.7102939	527.9974	389.3691	1	529.6926	389.7065	1	0	24.92873	22.1126	False
192.39	0	0.7038141	-0.000584966	0.710384	527.9973	389.3691	1	529.7833	389.6804	1	0	24.92873	22.1126	False
192.4	0	0.7040471	0.003440612	0.7101449	528.1617	391.0622	1	529.8314	389.6512	1	0	24.92873	22.1126	False
192.41	0	0.7041985	0.00610823	0.7099769	528.2701	392.1699	1	529.8592	389.6174	1	0	24.92873	22.1126	False
